Date,Fighter 1,Fighter 2,Winner,Method of Victory ,Weight Class,Venue,Title Fight,Main Event,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,Submission,KO/TKO,Finish,Decision,Stand Up,Late Sub,Late KO,Last Second Finish,F1 Control Proportion,F2 Control Proportion,F1 Sig Strike/Min,F2 Strike/Min,F2 Sig Strike/Min,F1 TDA/Min,F2 TDA/Min,F1 Strike/KD,F2 Strike/KD,F1 KD/Min,F2 KD/Min,F2 KD/Sec
8/6/2022,Mohammed Usman,Zac Pauga,F1,KO/TKO,HW,Apex,0,0,336,1,0,2,0,0,0,41,12,11,1,0,51,32,14,9,9,1,0,0,1,1,0,1,0,0,0,0.01,0,7.32,2.16,9.12,5.7,0.18,0,1.44,0,0.18,0
8/6/2022,Augusto Sakai,Serghei Spivac,F2,KO/TKO,HW,Apex,0,0,522,0,0,23,8,6,397,29,8,1,6,1,119,33,33,0,0,0,0,0,1,1,0,0,0,0,0,0.04,0.76,3.36,0.9,13.68,3.78,0,0.9,0,0,0,0
8/6/2022,Terrance McKinney,Erick Gonzalez,F1,RNC,LW,Apex,0,0,137,1,1,52,1,0,0,42,18,15,3,0,18,9,6,1,2,0,0,1,0,1,0,0,0,0,0,0.38,0,18.42,7.86,7.86,3.96,0.42,0.42,0,0,0,0
8/6/2022,Sam Alvey,Michal Oleksiejczuk,F2,KO/TKO,MW,Apex,0,0,116,1,0,0,0,0,57,11,3,1,2,0,57,22,18,4,0,0,2,0,1,1,0,1,0,0,0,0,0.49,5.7,1.56,29.46,11.4,0.54,0,0,2.1,0,0.02
8/6/2022,Bryan Battle,Takashi Sato,F1,KO/TKO,WW,Apex,0,0,44,0,0,2,0,0,0,10,7,4,2,1,8,2,0,2,0,1,0,0,1,1,0,1,0,0,0,0.05,0,13.62,9.54,10.92,2.7,0,0,6,0,1.38,0
7/30/2022,Brandon Moreno,Kai Kara-France,F1,KO/TKO,BW,"Dallas, TX",1,0,874,3,0,45,2,1,24,153,58,43,12,3,123,53,24,3,26,1,0,0,1,1,0,0,0,1,1,0.05,0.03,10.5,3.96,8.46,3.66,0.18,0.12,0.42,0,0.06,0
7/30/2022,Derrick Lewis,Sergei Pavlovich,F2,KO/TKO,HW,"Dallas, TX",0,0,55,0,0,0,0,0,2,6,4,2,1,1,24,15,15,0,0,0,1,0,1,1,0,1,0,0,0,0,0.04,6.54,4.38,26.16,16.38,0,0,0,2.52,0,0.02
7/30/2022,Alexandre Pantoja,Alex Perez,F1,Neck Crank,FLW,"Dallas, TX",0,0,91,1,1,66,1,0,0,12,8,7,1,0,14,10,9,0,1,0,0,1,0,1,0,0,0,0,0,0.73,0,7.92,5.28,9.24,6.6,0.66,0.66,0,0,0,0
7/30/2022,Magomed Ankalaev,Anthony Smith,F1,KO/TKO,LHW,"Dallas, TX",0,0,489,0,0,146,1,0,51,102,46,31,6,9,39,18,6,5,7,0,0,0,1,1,0,1,0,0,0,0.3,0.1,12.54,5.64,4.8,2.22,0,0.12,0,0,0,0
7/30/2022,Alex Morono,Matthew Semelsberger,F1,UD,WW,"Dallas, TX",0,0,900,4,0,24,1,1,158,209,106,92,14,0,241,74,32,21,21,0,1,0,0,0,1,0,0,0,0,0.03,0.18,13.92,7.08,16.08,4.92,0.24,0.06,0,0.24,0,0
7/30/2022,Drew Dober,Rafael Alves,F1,KO/TKO,LW,"Dallas, TX",0,0,690,0,0,4,3,1,141,151,62,38,20,4,80,37,24,8,5,1,0,0,1,1,0,0,0,0,0,0.01,0.2,13.14,5.4,6.96,3.24,0,0.24,0.42,0,0.06,0
7/30/2022,Don'Tale Mayes,Hamdy Abdelwahab,NC,NC,HW,"Dallas, TX",0,0,900,0,0,0,4,3,396,123,47,28,12,7,164,58,51,5,2,0,1,0,0,0,0,0,0,0,0,0,0.44,8.22,3.12,10.92,3.84,0,0.24,0,0.36,0,0
7/30/2022,Drakkar Klose,Rafa Garcia,F1,UD,LW,"Dallas, TX",0,0,900,10,2,125,11,3,174,175,61,24,27,10,111,34,23,8,3,0,0,0,0,0,1,0,0,0,0,0.14,0.19,11.64,4.08,7.38,2.28,0.66,0.72,0,0,0,0
7/30/2022,Michael Morales,Adam Fuggit,F1,KO/TKO,WW,"Dallas, TX",0,0,69,1,0,12,8,1,111,157,83,74,7,2,120,64,32,20,12,2,0,0,1,1,0,0,0,0,0,0.17,1.61,136.5,72.18,104.34,55.68,0.84,6.96,0.78,0,1.74,0
7/30/2022,Nicolae Negumereanu,Ihor Potieria,F1,KO/TKO,LHW,"Dallas, TX",0,0,513,3,2,241,0,0,0,122,51,44,7,0,85,38,26,3,9,0,0,0,1,1,0,0,0,0,0,0.47,0,14.28,5.94,9.96,4.44,0.36,0,0,0,0,0
7/30/2022,Orion Cosce,Blood Diamond,F1,UD,WW,"Dallas, TX",0,0,900,8,3,566,1,0,68,107,25,14,10,1,126,63,28,26,9,0,0,0,0,0,1,0,0,0,0,0.63,0.08,7.14,1.68,8.4,4.2,0.54,0.06,0,0,0,0
7/23/2022,Curtis Blaydes,Tom Aspinall,F1,KO/TKO,HW,"London, England",0,1,15,0,0,1,0,0,0,10,4,2,1,1,5,3,0,1,2,0,0,0,1,1,0,1,0,0,0,0.07,0,40.02,16.02,19.98,12,0,0,0,0,0,0
7/23/2022,Jack Hermansson,Chris Curtis,F1,UD,MW,"London, England",0,0,900,6,0,0,0,0,0,251,100,48,25,27,125,43,18,25,0,0,0,0,0,0,1,1,0,0,0,0,0,16.74,6.66,8.34,2.88,0.42,0,0,0,0,0
7/23/2022,Paddy Pimblett,Jordan Leavitt,F1,RNC,LW,"London, England",0,0,466,1,1,104,9,3,290,53,17,14,2,1,48,16,5,9,2,0,0,1,0,1,0,0,0,0,0,0.22,0.62,6.84,2.16,6.18,2.04,0.12,1.14,0,0,0,0
7/23/2022,Nikita Krylov,Alexander Gustafsson,F1,KO/TKO,LHW,"London, England",0,0,67,0,0,9,0,0,7,45,26,24,1,1,9,5,4,1,0,2,0,0,1,1,0,1,0,0,0,0.13,0.1,40.32,23.28,8.04,4.5,0,0,2.64,0,1.8,0
7/23/2022,Paul Craig,Volkan Oezdemir,F2,UD,LHW,"London, England",0,0,900,15,0,7,2,1,309,136,33,18,10,5,170,72,45,10,17,0,0,0,0,0,1,0,0,0,0,0.01,0.34,9.06,2.22,11.34,4.8,1.02,0.12,0,0,0,0
7/23/2022,Mason Jones,Ludovit Klein,F2,UD,LW,"London, England",0,0,900,3,0,137,1,0,401,141,43,16,23,4,112,50,37,10,3,0,1,0,0,0,1,1,0,0,0,0.15,0.45,9.42,2.88,7.44,3.36,0.18,0.06,0,0.54,0,0
7/23/2022,Marc Diakiese,Damir Hadzovic,F1,UD,LW,"London, England",0,0,900,11,8,815,1,0,0,111,13,8,0,5,25,5,3,0,2,0,0,0,0,0,1,0,0,0,0,0.91,0,7.38,0.84,1.68,0.36,0.72,0.06,0,0,0,0
7/23/2022,Nathaniel Wood,Charles Rosa,F1,UD,FW,"London, England",0,0,900,1,1,85,9,2,52,166,97,62,4,31,170,51,21,18,12,0,0,0,0,0,1,0,0,0,0,0.09,0.06,11.04,6.48,11.34,3.42,0.06,0.6,0,0,0,0
7/23/2022,Makwan Amirkhani,Jonathan Pearce,F2,KO/TKO,FW,"London, England",0,0,550,7,3,85,5,4,286,23,11,9,0,2,178,90,75,11,4,0,0,0,1,1,0,0,0,0,0,0.16,0.52,2.52,1.2,19.44,9.84,0.78,0.54,0,0,0,0
7/23/2022,Muhammad Mokaev,Charles Johnson,F1,UD,FLW,"London, England",0,0,900,26,12,704,0,0,27,54,12,5,3,4,84,12,3,6,3,0,0,0,0,0,1,0,0,0,0,0.78,0.03,3.6,0.78,5.58,0.78,1.74,0,0,0,0,0
7/23/2022,Jai Herbert,Kyle Nelson,F1,UD,LW,"London, England",0,0,900,1,0,357,4,0,186,116,36,16,17,3,77,41,15,11,15,0,0,0,0,0,1,1,0,0,0,0.4,0.21,7.74,2.4,5.16,2.76,0.06,0.24,0,0,0,0
7/23/2022,Claudio Silva,Nicholas Dalby,F2,UD,WW,"London, England",0,0,900,12,4,437,1,1,257,59,11,4,4,3,114,45,32,9,4,0,0,0,0,0,1,0,0,0,0,0.49,0.29,3.96,0.72,7.62,3,0.78,0.06,0,0,0,0
7/16/2022,Brian Ortega,Yair Rodriguez,F2,KO/TKO,FW,"Elmont, New York",0,1,251,5,1,144,0,0,0,39,22,18,3,1,76,23,18,0,5,0,0,0,1,1,0,0,0,0,0,0.57,0,9.3,5.28,18.18,5.52,1.2,0,0,0,0,0
7/16/2022,Li Jingliang,Muslim Salikhov,F1,KO/TKO,WW,"Elmont, New York",0,0,578,2,1,30,3,1,70,91,38,13,12,13,67,23,18,3,2,1,0,0,1,1,0,0,0,0,0,0.05,0.12,9.42,3.96,6.96,2.4,0.18,0.3,0.66,0,0.12,0
7/16/2022,Matt Schnell,Sumudaerji,F1,Triangle Choke,FLW,"Elmont, New York",0,0,564,3,2,160,0,0,133,120,47,36,5,6,92,58,37,10,11,0,1,1,0,1,0,0,0,0,0,0.28,0.24,12.78,4.98,9.78,6.18,0.3,0,0,0.66,0,0
7/16/2022,Shane Burgos,Charles Jourdain,F1,MD,FW,"Elmont, New York",0,0,900,7,2,385,1,0,128,116,42,16,6,20,241,113,72,36,5,0,0,0,0,0,1,0,0,0,0,0.43,0.14,7.74,2.82,16.08,7.56,0.48,0.06,0,0,0,0
7/16/2022,Punahele Soriano,Dalcha Lungiambula,F1,KO/TKO,MW,"Elmont, New York",0,0,328,1,0,4,2,2,99,37,17,8,9,0,28,11,6,2,3,1,0,0,1,1,0,0,0,0,0,0.01,0.3,6.78,3.12,5.1,2.04,0.18,0.36,1.62,0,0.18,0
7/16/2022,Ricky Simon,Jack Shore,F1,Arm Triangle,BW,"Elmont, New York",0,0,508,8,2,246,3,0,13,59,25,13,2,10,52,19,15,4,0,1,0,1,0,1,0,0,0,0,0,0.48,0.03,6.96,2.94,6.12,2.22,0.96,0.36,1.02,0,0.12,0
7/16/2022,Bill Algeo,Herbert Burns,F1,KO/TKO,FW,"Elmont, New York",0,0,410,1,1,326,2,1,32,104,28,21,6,1,25,10,6,4,0,0,0,0,1,1,0,0,0,0,0,0.8,0.08,15.24,4.08,3.66,1.44,0.12,0.3,0,0,0,0
7/16/2022,Dustin Jacoby,Da-un Jung,F1,KO/TKO,LHW,"Elmont, New York",0,0,193,0,0,0,0,0,0,23,14,6,1,7,39,14,6,1,7,1,0,0,1,1,0,1,0,0,0,0,0,7.14,4.38,12.12,4.38,0,0,2.58,0,0.3,0
7/16/2022,Dwight Grant,Dustin Stoltzfus,F2,UD,MW,"Elmont, New York",0,0,900,0,0,0,5,2,257,102,52,35,7,10,173,49,23,7,19,0,0,0,0,0,1,0,0,0,0,0,0.29,6.78,3.48,11.52,3.24,0,0.36,0,0,0,0
7/9/2022,Rafael Dos Anjos,Rafael Fiziev,F2,KO/TKO,LW,Apex,0,1,1218,16,2,373,1,0,179,162,54,31,12,11,192,64,32,27,5,0,1,0,1,1,0,0,0,0,0,0.31,0.15,7.98,2.64,9.48,3.18,0.78,0.06,0,0.3,0,0
7/9/2022,Caio Borralho,Armen Petrosyan,F1,UD,MW,Apex,0,0,900,5,4,609,0,0,79,83,12,4,6,2,132,31,2,3,26,0,0,0,0,0,1,0,0,0,0,0.68,0.09,5.52,0.78,8.82,2.04,0.36,0,0,0,0,0
7/9/2022,Douglas Silva de Andrade,Said Nurmagomedov,F2,UD,BW,Apex,0,0,900,1,1,252,5,1,22,95,28,4,11,13,150,42,21,12,9,0,0,0,0,0,1,0,0,0,0,0.28,0.02,6.36,1.86,10.02,2.82,0.06,0.36,0,0,0,0
7/9/2022,Jared Vanderaa,Chase Sherman,F2,KO/TKO,HW,Apex,0,0,790,0,0,0,0,0,0,267,109,76,18,15,235,137,86,32,19,0,1,0,1,1,0,1,0,1,0,0,0,20.28,8.28,17.82,10.38,0,0,0,0.24,0,0
7/9/2022,Aiemann Zahabi,Ricky Turcios,F1,UD,BW,Apex,0,0,900,0,0,0,2,0,0,105,54,18,9,27,235,27,14,5,8,0,0,0,0,0,1,1,0,0,0,0,0,7.02,3.6,15.66,1.8,0,0.12,0,0,0,0
7/9/2022,Michael Johnson,Jamie Mullarkey,F2,SD,LW,Apex,0,0,900,2,0,37,2,0,17,194,66,42,22,2,218,96,54,21,21,1,0,0,0,0,1,1,0,0,0,0.04,0.02,12.96,4.38,14.52,6.42,0.12,0.12,0.3,0,0.06,0
7/9/2022,Cody Brundage,Tresean Gore,F1,KO/TKO,MW,Apex,0,0,230,2,1,78,0,0,0,49,15,10,5,0,27,8,2,0,6,1,0,0,1,1,0,0,0,0,0,0.34,0,12.78,3.9,7.02,2.1,0.54,0,1.2,0,0.24,0
7/9/2022,David Onama,Garret Armfield,F1,Arm Triangle,FW,Apex,0,0,793,6,2,155,2,0,112,95,29,16,13,0,83,21,15,4,2,0,0,1,0,1,0,0,1,0,0,0.2,0.14,7.2,2.22,6.3,1.56,0.48,0.18,0,0,0,0
7/9/2022,Kennedy Nzechukwu,Karl Roberson,F1,KO/TKO,LHW,Apex,0,0,739,7,5,646,3,0,23,114,20,18,2,0,26,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0.87,0.03,9.24,1.62,2.1,0.72,0.54,0.24,0,0,0,0
7/9/2022,Ronnie Lawrence,Saidyokub Kakhramonov,F2,UD,BW,Apex,0,0,900,2,1,4,16,10,739,34,15,8,4,3,156,32,28,1,3,0,0,0,0,0,1,0,0,0,0,0,0.82,2.28,1.02,10.38,2.16,0.12,1.08,0,0,0,0
7/2/2022,Israel Adesanya,Jared Cannonier,F1,UD,MW,"Las Vegas, NV",1,1,1500,0,0,0,4,0,254,277,116,60,26,30,217,90,36,32,22,0,0,0,0,0,1,1,0,0,0,0,0.17,11.1,4.62,8.7,3.6,0,0.18,0,0,0,0
7/2/2022,Alexander Volkonovski,Max Holloway,F1,UD,FW,"Las Vegas, NV",1,0,1500,0,0,117,3,0,16,377,199,152,19,28,335,127,64,42,21,0,0,0,0,0,1,1,0,0,0,0.08,0.01,15.06,7.98,13.38,5.1,0,0.12,0,0,0,0
7/2/2022,Sean Strickland ,Alex Pereira,F2,KO/TKO,MW,"Las Vegas, NV",0,0,156,0,0,0,0,0,3,29,15,9,6,0,40,25,5,12,8,0,1,0,1,1,0,1,0,0,0,0,0.02,11.16,5.76,15.36,9.6,0,0,0,1.5,0,0.01
7/2/2022,Robbie Lawler,Bryan Barbarena,F2,KO/TKO,WW,"Las Vegas, NV",0,0,887,0,0,0,0,0,0,141,81,65,15,1,317,147,116,18,13,0,0,0,1,1,0,1,0,1,1,0,0,9.54,5.46,21.42,9.96,0,0,0,0,0,0
7/2/2022,Pedro Munhoz,Sean O'Malley,NC,NC,BW,"Las Vegas, NV",0,0,489,0,0,0,0,0,0,41,26,0,0,26,47,25,14,8,3,0,0,0,0,0,0,1,0,0,0,0,0,5.04,3.18,5.76,3.06,0,0,0,0,0,0
7/2/2022,Brad Riddell,Jalin Turner,F2,Guillotine,LW,"Las Vegas, NV",0,0,45,1,0,0,0,0,13,3,2,0,0,2,5,3,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.29,4.02,2.64,6.66,4.02,1.32,0,0,0,0,0
7/2/2022,Jim Miller,Donald Cerrone,F1,Guillotine,WW,"Las Vegas, NV",0,0,392,1,1,63,0,0,84,48,24,16,6,2,36,21,12,6,3,0,0,1,0,1,0,0,0,0,0,0.16,0.21,7.32,3.66,5.52,3.24,0.18,0,0,0,0,0
7/2/2022,Ian Garry,Gabe Green,F1,UD,WW,"Las Vegas, NV",0,0,900,2,1,46,4,1,137,206,116,87,17,12,208,90,31,24,35,1,0,0,0,0,1,0,0,0,0,0.05,0.15,13.74,7.74,13.86,6,0.12,0.24,0.3,0,0.06,0
7/2/2022,Brad Tavares,Dricus Du Plessis,F2,UD,MW,"Las Vegas, NV",0,0,900,1,0,121,7,0,78,167,82,55,21,6,222,113,79,17,17,0,0,0,0,0,1,1,0,0,0,0.13,0.09,11.16,5.46,14.82,7.56,0.06,0.48,0,0,0,0
7/2/2022,Uriah Hall,Andre Muniz,F2,UD,MW,"Las Vegas, NV",0,0,900,0,0,18,10,4,612,49,6,6,0,0,185,17,11,2,4,0,0,0,0,0,1,0,0,0,0,0.02,0.68,3.24,0.42,12.36,1.14,0,0.66,0,0,0,0
6/25/2022,Arman tsarukyan,Mateusz Gamrot,F2,UD,LW,Apex,0,1,1500,8,1,99,21,6,298,264,95,43,39,13,166,81,68,9,4,1,0,0,0,0,1,0,0,0,0,0.07,0.2,10.56,3.78,6.66,3.24,0.3,0.84,0.24,0,0.06,0
6/25/2022,Neil Magny,Shavkat Rakhmonov,F2,Guillotine,WW,Apex,0,0,598,0,0,7,2,2,546,35,11,6,2,3,79,19,17,2,0,0,0,1,0,1,0,0,0,0,0,0.01,0.91,3.54,1.08,7.92,1.92,0,0.18,0,0,0,0
6/25/2022,Josh Parisian,Alan Baudot,F1,KO/TKO,HW,Apex,0,0,484,4,3,189,0,0,103,156,42,27,11,4,82,49,34,8,7,0,1,0,1,1,0,0,0,0,0,0.39,0.21,19.32,5.22,10.14,6.06,0.48,0,0,0.72,0,0
6/25/2022,Thiago Moises,Christos Giagos,F1,RNC,LW,Apex,0,0,185,2,1,154,0,0,0,9,3,2,0,1,16,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0.83,0,2.94,0.96,5.16,0.66,0.66,0,0,0,0,0
6/25/2022,Nate Maness,Umar Nurmagomedov,F2,UD,BW,Apex,0,0,900,0,0,0,4,3,649,68,2,1,1,0,161,74,60,10,4,0,0,0,0,0,1,0,0,0,0,0,0.72,4.56,0.12,10.74,4.92,0,0.24,0,0,0,0
6/25/2022,Chris Curtis,Rodolfo Vieira,F1,UD,MW,Apex,0,0,900,0,0,35,20,0,125,193,109,80,29,0,149,86,64,6,16,0,0,0,0,0,1,1,0,0,0,0.04,0.14,12.84,7.26,9.96,5.76,0,1.32,0,0,0,0
6/25/2022,Carlos Ulberg,Tafon Nchukwi,F1,KO/TKO,LHW,Apex,0,0,75,0,0,4,0,0,0,19,15,9,3,3,4,3,0,0,3,1,0,0,1,1,0,1,0,0,0,0.05,0,15.18,12,3.18,2.4,0,0,3.18,0,0.78,0
6/25/2022,Shayilan Nuerdanbieke,TJ Brown,F1,UD,FW,Apex,0,0,900,6,3,452,2,1,174,121,47,41,1,5,125,42,30,9,3,1,0,0,0,0,1,0,0,0,0,0.5,0.19,8.04,3.12,8.34,2.82,0.42,0.12,0.48,0,0.06,0
6/25/2022,Raulian Paiva,Sergey Morozov,F2,UD,BW,Apex,0,0,900,4,1,13,13,2,275,142,63,51,10,2,143,68,56,8,4,0,0,0,0,0,1,0,0,0,0,0.01,0.31,9.48,4.2,9.54,4.56,0.24,0.84,0,0,0,0
6/25/2022,JP Buys,Cody Durden,F2,KO/TKO,FLW,Apex,0,0,68,2,0,0,0,0,26,11,7,4,1,2,41,23,21,2,0,0,1,0,1,1,0,1,0,0,0,0,0.38,9.72,6.18,36.18,20.28,1.74,0,0,1.44,0,0.02
6/25/2022,Brian Kelleher,Mario Bautista,F2,RNC,BW,Apex,0,0,147,0,0,0,2,2,88,3,2,1,0,1,17,6,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0.6,1.2,0.84,6.96,2.46,0,0.84,0,0,0,0
6/18/2022,Calvin Kattar,Josh Emmet,F2,SD,FW,"Austin, TX",0,1,1500,0,0,0,4,0,4,376,130,114,15,1,332,107,73,26,8,0,0,0,0,0,1,1,0,0,0,0,0,15.06,5.22,13.26,4.26,0,0.18,0,0,0,0
6/18/2022,Tim Means,Kevin Holland,F2,D'Arce Choke,WW,"Austin, TX",0,0,388,5,2,90,1,0,9,52,21,8,11,2,109,36,26,3,7,0,0,1,0,1,0,0,0,0,0,0.23,0.02,8.04,3.24,16.86,5.58,0.78,0.18,0,0,0,0
6/18/2022,Joaquin Buckley,Albert Duraev,F1,TKO(dr),MW,"Austin, TX",0,0,600,0,0,22,9,2,108,108,27,15,11,1,60,10,3,3,4,2,0,0,1,1,0,0,0,0,0,0.04,0.18,10.8,2.7,6,1.02,0,0.9,1.14,0,0.18,0
6/18/2022,Damir Ismagulov,Guram Kutateladze,F1,SD,LW,"Austin, TX",0,0,900,6,0,46,7,1,39,197,79,63,14,2,190,78,29,28,21,0,0,0,0,0,1,0,0,0,0,0.05,0.04,13.14,5.28,12.66,5.22,0.42,0.48,0,0,0,0
6/18/2022,Julian Marquez,Gregory Rodrigues,F2,KO/TKO,MW,"Austin, TX",0,0,198,0,0,0,0,0,52,42,13,8,0,5,74,49,46,3,0,0,3,0,1,1,0,1,0,0,0,0,0.26,12.72,3.96,22.44,14.82,0,0,0,2.46,0,0.02
6/18/2022,Adrian Yanez,Tony Kelley,F1,KO/TKO,BW,"Austin, TX",0,0,229,0,0,4,0,0,2,68,35,29,6,0,50,20,12,6,2,1,0,0,1,1,0,1,0,0,0,0.02,0.01,17.82,9.18,13.08,5.22,0,0,0.9,0,0.24,0
6/18/2022,Court McGee,Jeremiah Wells,F2,KO/TKO,WW,"Austin, TX",0,0,94,0,0,0,0,0,2,8,3,0,2,1,16,7,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0.02,5.1,1.92,10.2,4.44,0,0,0,3.78,0,0.01
6/18/2022,Ricardo Ramos,Danny Chavez,F1,KO/TKO,FW,"Austin, TX",0,0,72,0,0,1,0,0,0,14,4,3,1,0,9,3,2,0,1,1,0,0,1,1,0,1,0,0,0,0.01,0,11.64,3.36,7.5,2.52,0,0,4.26,0,0.84,0
6/18/2022,Eddie Wineland,Cody Stamann,F2,KO/TKO,BW,"Austin, TX",0,0,59,0,0,0,0,0,7,7,3,1,2,0,43,27,23,3,1,0,1,0,1,1,0,1,0,0,0,0,0.12,7.14,3.06,43.74,27.48,0,0,0,1.38,0,0.02
6/18/2022,Phil Hawes,Deron Winn,F1,KO/TKO,MW,"Austin, TX",0,0,565,3,1,47,0,0,0,191,118,99,17,2,114,32,24,4,4,1,0,0,1,1,0,0,0,0,0,0.08,0,20.28,12.54,12.12,3.42,0.3,0,0.3,0,0.12,0
6/18/2022,Roman Dolidze,Kyle Daukaus,F1,KO/TKO,MW,"Austin, TX",0,0,73,0,0,36,0,0,0,17,8,8,0,0,10,4,1,1,2,2,0,0,1,1,0,1,0,0,0,0.49,0,13.98,6.6,8.22,3.3,0,0,7.08,0,1.62,0
6/12/2022,Glover Teixeira,Jiri Prochazka,F2,RNC,LHW,Singapore,1,1,1472,17,5,587,0,0,269,212,111,98,12,1,245,120,106,12,2,0,0,1,0,1,0,0,1,1,1,0.4,0.18,8.64,4.5,9.96,4.92,0.72,0,0,0,0,0
6/12/2022,Andre Fialho,Jake Matthews,F2,KO/TKO,WW,Singapore,0,0,444,0,0,0,0,0,0,52,18,13,1,4,89,47,35,4,8,0,1,0,1,1,0,1,0,0,0,0,0,7.02,2.46,12,6.36,0,0,0,0.66,0,0
6/12/2022,Jack Maddalena,Ramazan Emeev,F1,KO/TKO,WW,Singapore,0,0,152,0,0,3,2,1,25,36,18,11,7,0,24,7,6,1,0,1,0,0,1,1,0,0,0,0,0,0.02,0.16,14.22,7.08,9.48,2.76,0,0.78,1.68,0,0.42,0
6/12/2022,Seung-Woo Choi,Josh Culibao,F2,SD,FW,Singapore,0,0,900,2,1,150,0,0,58,184,46,29,6,11,132,51,40,7,4,0,2,0,0,0,1,0,0,0,0,0.17,0.06,12.24,3.06,8.82,3.42,0.12,0,0,0.9,0,0
6/12/2022,Maheshate,Steve Garcia,F1,KO/TKO,LW,Singapore,0,0,74,0,0,0,0,0,35,10,7,6,1,0,21,7,7,0,0,2,0,0,1,1,0,1,0,0,0,0,0.47,8.1,5.7,17.04,5.7,0,0,12,0,1.62,0
6/12/2022,Brendan Allen,Jacob Malkoun,F1,UD,MW,Singapore,0,0,900,2,2,204,14,7,429,122,45,36,2,7,96,33,29,3,1,0,0,0,0,0,1,0,0,0,0,0.23,0.48,8.16,3,6.42,2.22,0.12,0.96,0,0,0,0
6/12/2022,Kyung Ho Kang,Batgeral Danaa,F1,UD,BW,Singapore,0,0,900,2,0,0,1,0,3,155,100,82,2,16,286,109,68,19,22,0,0,0,0,0,1,1,0,0,0,0,0,10.32,6.66,19.08,7.26,0.12,0.06,0,0,0,0
6/4/2022,Alexander Volkov,Jairzinho Rozenstruik,F1,KO/TKO,HW,Apex,0,1,132,0,0,0,0,0,0,37,21,10,5,6,18,6,3,0,3,0,0,0,1,1,0,1,0,0,0,0,0,16.8,9.54,8.16,2.7,0,0,0,0,0,0
6/4/2022,Dan Ige,Movsar Evloev,F2,UD,FW,Apex,0,0,900,0,0,10,16,9,407,114,42,25,14,3,213,68,50,12,6,0,0,0,0,0,1,0,0,0,0,0.01,0.45,7.62,2.82,14.22,4.56,0,1.08,0,0,0,0
6/4/2022,Michael Trizano,Lucas Almeida,F2,KO/TKO,FW,Apex,0,0,655,0,0,103,0,0,133,74,31,17,12,2,171,75,32,16,27,1,2,0,1,1,0,1,0,0,0,0.16,0.2,6.78,2.82,15.66,6.9,0,0,0.84,0.72,0.12,0
6/4/2022,Ode Osbourne,Zarrukh Adashev,F1,KO/TKO,FLW,Apex,0,0,61,0,0,3,0,0,0,15,7,7,0,0,13,7,5,1,1,1,0,0,1,1,0,1,0,0,0,0.05,0,14.76,6.9,12.78,6.9,0,0,4.02,0,0.96,0
6/4/2022,Alonzo Menifield,Askar Mozharov,F1,KO/TKO,LHW,Apex,0,0,280,3,2,259,0,0,0,59,19,18,1,0,20,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0.93,0,12.66,4.08,4.26,0.42,0.66,0,0,0,0,0
6/4/2022,Joe Solecki ,Alex Da Silva,F1,MD,LW,Apex,0,0,900,4,1,291,0,0,355,144,33,32,0,1,96,35,20,11,4,0,1,0,0,0,1,0,0,0,0,0.32,0.39,9.6,2.22,6.42,2.34,0.24,0,0,0.6,0,0
6/4/2022,Damon Jackson,Dan Argueta,F1,UD,FW,Apex,0,0,900,4,2,625,3,1,164,71,32,23,6,3,141,27,24,3,0,0,0,0,0,0,1,0,0,0,0,0.69,0.18,4.74,2.16,9.42,1.8,0.24,0.18,0,0,0,0
6/4/2022,Niklas Stolze ,Benoit Saint Denis,F2,RNC,LW,Apex,0,0,392,0,0,0,5,3,344,23,11,3,5,3,48,8,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0.88,3.54,1.68,7.32,1.2,0,0.78,0,0,0,0
6/4/2022,Johnny Munoz,Tony Gravely,F2,KO/TKO,BW,Apex,0,0,68,1,0,0,0,0,3,7,2,0,0,2,16,5,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0.04,6.18,1.74,14.1,4.44,0.9,0,0,0,0,0
6/4/2022,Jeff Molina,Zhalgas Zhumagulov,F1,SD,FLW,Apex,0,0,900,0,0,14,13,2,332,226,56,43,6,7,146,37,10,17,10,0,0,0,0,0,1,0,0,0,0,0.02,0.37,15.06,3.72,9.72,2.46,0,0.84,0,0,0,0
6/4/2022,Rinat Fakhretdinov,Andreas Michailidis,F1,UD,WW,Apex,0,0,900,10,5,780,2,0,39,130,45,27,10,8,65,18,7,5,6,0,0,0,0,0,1,0,0,0,0,0.87,0.04,8.64,3,4.32,1.2,0.66,0.12,0,0,0,0
