Date,Fighter 1,Fighter 2,Winner,Weight Class,Venue,Title Fight,Main Event,F1 Lay Pray,F2 Lay Pray,Winner LP,F1 Failed LP,F2 Failed LP,Decision,Stinker,F1 Frozen,F2 Frozen,Potential Robbery,Stand Up,F1 Active,F2 Active,Comeback Win,BangFest,F1 Head Hunter,F2 Head Hunter,F1 Leg Kicker,F2 Leg Kicker,Paul Craig,Massacre,F1 Beatdown,F2 Beatdown,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,F1 Strike Acc%,F1 TD Acc%,F1 HS%,F1 BS%,F1 LS%,F1 Strike/Sec,F1 Sig Strike/Sec,F2 Strike Acc%,F2 TD Acc%,F2 HS%,F2 BS%,F2 LS%,F2 Strike/Sec,F2 Sig Strike/Sec,F1 Strike Diff,F1 Sig Strike Diff,F2 Strike Diff,F2 Sig Strike Diff,Submission,KO,Method of Victory ,Gender
10/29/2022,Christian Rodriguez,Joshua Weems,F1,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,247,2,0,56,3,2,63,30,9,8,0,1,32,18,9,6,3,0,0,0.3,0,0.889,0,0.111,0.02,0.006,0.563,0.667,0.07,0.047,0.023,0.021,0.012,-2,-9,2,9,1,0,Anaconda Choke,M
10/22/2022,Charles Oliveira,Islam Makhachev,F2,LW,Abu Dhabi,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1,0,42,3,2,305,46,19,7,12,0,86,30,25,5,0,0,1,0.413,0,0.368,0.632,0,0.031,0.013,0.349,0.667,0.195,0.039,0,0.057,0.02,-40,-11,40,11,1,0,Arm Triangle,M
10/22/2022,Aljamain Sterling,TJ Dillashaw ,F1,BW,Abu Dhabi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,524,8,5,426,0,0,0,181,72,56,13,3,31,8,3,2,3,0,0,0.398,0.625,0.778,0.181,0.042,0.121,0.048,0.258,No Takedown Attempted,0.023,0.016,0.023,0.021,0.005,150,64,-150,-64,0,1,KO/TKO,M
10/22/2022,Petr Yan,Sean O'Malley,F2,BW,Abu Dhabi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,900,13,6,344,1,0,2,139,58,24,13,21,171,84,63,6,15,0,0,0.417,0.462,0.414,0.224,0.362,0.093,0.039,0.491,0,0.492,0.047,0.117,0.114,0.056,-32,-26,32,26,0,0,SD,M
10/22/2022,Beniel Dariush,Mateusz Gamrot,F1,LW,Abu Dhabi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,0,0,23,19,4,127,138,59,35,15,9,86,33,22,9,2,1,0,0.428,No Takedown Attempted,0.593,0.254,0.153,0.092,0.039,0.384,0.211,0.172,0.07,0.016,0.057,0.022,52,26,-52,-26,0,0,UD,M
10/22/2022,Belal Muhammad,Sean Brady,F1,WW,Abu Dhabi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,587,0,0,0,5,0,0,209,80,64,11,5,118,58,40,4,14,0,0,0.383,No Takedown Attempted,0.8,0.138,0.063,0.139,0.053,0.492,0,0.313,0.031,0.109,0.079,0.039,91,22,-91,-22,0,1,KO/TKO,M
10/22/2022,Makhmud Muradov,Caio Borralho,F2,MW,Abu Dhabi,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,2,2,284,2,1,332,103,14,10,3,1,77,19,13,1,5,0,0,0.136,1,0.714,0.214,0.071,0.069,0.009,0.247,0.5,0.102,0.008,0.039,0.051,0.013,26,-5,-26,5,0,0,UD,M
10/22/2022,Volkan Oezdemir,Nikita Krylov,F1,LHW,Abu Dhabi,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,900,1,1,47,20,7,557,157,42,35,3,4,251,57,42,12,3,0,0,0.268,1,0.833,0.071,0.095,0.105,0.028,0.227,0.35,0.328,0.094,0.023,0.167,0.038,-94,-15,94,15,0,0,UD,M
10/22/2022,A. Nurmagomedov,Gadzhi Omargadzhiev,F1,WW,Abu Dhabi,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,4,1,475,7,1,68,104,40,29,5,6,142,38,22,13,3,0,0,0.385,0.25,0.725,0.125,0.15,0.069,0.027,0.268,0.143,0.172,0.102,0.023,0.095,0.025,-38,2,38,-2,0,0,UD,M
10/22/2022,Armen Petrosyan,AJ Dobson,F1,MW,Abu Dhabi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,900,1,0,0,3,3,49,246,118,31,35,52,168,58,38,9,11,0,0,0.48,0,0.263,0.297,0.441,0.164,0.079,0.345,1,0.297,0.07,0.086,0.112,0.039,78,60,-78,-60,0,0,UD,M
10/22/2022,Muhammad Mokaev,Malcom Gordon,F1,FYW,Abu Dhabi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,866,7,6,618,1,1,169,130,21,13,8,0,62,17,15,2,0,0,0,0.162,0.857,0.619,0.381,0,0.087,0.014,0.274,1,0.117,0.016,0,0.041,0.011,68,4,-68,-4,1,0,Armbar,M
10/15/2022,Cub Swanson,Jonathan Martinez,F2,BW,Apex,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,559,1,1,20,1,0,210,88,51,10,9,32,106,62,40,15,7,0,2,0.58,1,0.196,0.176,0.627,0.059,0.034,0.585,0,0.313,0.117,0.055,0.071,0.041,-18,-11,18,11,0,1,KO/TKO,M
10/15/2022,Jordan Wright,Dusko Todorovic,F2,MW,Apex,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,492,5,3,303,4,0,71,83,25,20,5,0,132,61,49,12,0,0,0,0.301,0.6,0.8,0.2,0,0.055,0.017,0.462,0,0.383,0.094,0,0.088,0.041,-49,-36,49,36,0,1,KO/TKO,M
10/15/2022,Raphael Assuncao ,Victor Henry,F1,BW,Apex,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,5,2,269,1,0,3,110,60,40,8,12,134,55,23,22,10,0,0,0.545,0.4,0.667,0.133,0.2,0.073,0.04,0.41,0,0.18,0.172,0.078,0.089,0.037,-24,5,24,-5,0,0,UD,M
10/15/2022,Misha Cirkunov,Alonzo Menifield,F2,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,88,4,0,0,0,0,3,9,5,2,2,1,17,8,6,2,0,0,1,0.556,0,0.4,0.4,0.2,0.006,0.003,0.471,No Takedown Attempted,0.047,0.016,0,0.011,0.005,-8,-3,8,3,0,1,KO/TKO,M
10/15/2022,Mana Martinez,Brandon Davis,F1,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,4,1,45,3,1,91,162,87,45,25,17,189,76,43,16,17,2,0,0.537,0.25,0.517,0.287,0.195,0.108,0.058,0.402,0.333,0.336,0.125,0.133,0.126,0.051,-27,11,27,-11,0,0,SD,M
10/15/2022,Nick Maximov,Jacob Malkoun,F2,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,900,0,0,4,13,9,457,124,34,29,4,1,214,83,78,4,1,0,0,0.274,No Takedown Attempted,0.853,0.118,0.029,0.083,0.023,0.388,0.692,0.609,0.031,0.008,0.143,0.055,-90,-49,90,49,0,0,UD,M
10/15/2022,Joanderson Brito,Lucas Alexander,F1,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,122,2,2,85,0,0,0,11,4,2,0,2,2,1,0,0,1,0,0,0.364,1,0.5,0,0.5,0.007,0.003,0.5,No Takedown Attempted,0,0,0.008,0.001,0.001,9,3,-9,-3,1,0,RNC,M
10/15/2022,Tatsuro Taira,CJ Vegara,F1,FYW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,559,8,3,379,0,0,36,46,22,14,5,3,40,19,13,5,1,0,0,0.478,0.375,0.636,0.227,0.136,0.031,0.015,0.475,No Takedown Attempted,0.102,0.039,0.008,0.027,0.013,6,3,-6,-3,1,0,Armbar,M
10/15/2022,Mike Jackson,Pete Rodriguez,F2,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,93,1,0,0,0,0,15,16,10,8,2,0,39,22,12,8,2,0,1,0.625,0,0.8,0.2,0,0.011,0.007,0.564,No Takedown Attempted,0.094,0.063,0.016,0.026,0.015,-23,-12,23,12,0,1,KO/TKO,M
10/1/2022,Randy Brown,Francisco Trinaldo,F1,WW,Apex,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,1,0,38,4,1,321,148,60,30,10,20,111,40,20,9,11,1,0,0.405,0,0.5,0.167,0.333,0.099,0.04,0.36,0.25,0.156,0.07,0.086,0.074,0.027,37,20,-37,-20,0,0,UD,M
10/1/2022,Raoni Barcelos,Trevin Jones,F1,BW,Apex,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,900,5,2,427,2,0,0,171,73,51,19,3,61,11,5,3,3,1,0,0.427,0.4,0.699,0.26,0.041,0.114,0.049,0.18,0,0.039,0.023,0.023,0.041,0.007,110,62,-110,-62,0,0,UD,M
10/1/2022,Sodiq Yusuff,Don Shainis,F1,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,2,1,0,11,9,9,1,8,0,9,3,0,3,0,0,0,1,No Takedown Attempted,0.111,0.889,0,0.006,0.006,0.333,0,0,0.023,0,0.006,0.002,0,6,0,-6,1,0,Guillotine,M
10/1/2022,Mike Davis,Viacheslav Borshchev,F1,LW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,900,11,9,482,0,0,14,174,65,53,5,7,139,63,29,10,24,0,0,0.374,0.818,0.815,0.077,0.108,0.116,0.043,0.453,No Takedown Attempted,0.227,0.078,0.188,0.093,0.042,35,2,-35,-2,0,0,UD,M
10/1/2022,John Castaneda,Daniel Santos,F2,BW,Apex,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,568,6,3,124,4,2,52,118,57,45,8,4,137,69,52,14,3,1,1,0.483,0.5,0.789,0.14,0.07,0.079,0.038,0.504,0.5,0.406,0.109,0.023,0.091,0.046,-19,-12,19,12,0,1,KO/TKO,M
10/1/2022,Ilir Latifi,Aleksei  Oleinik,F1,HW,Apex,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,6,3,509,0,0,2,88,38,32,6,0,113,28,9,7,12,0,0,0.432,0.5,0.842,0.158,0,0.059,0.025,0.248,No Takedown Attempted,0.07,0.055,0.094,0.075,0.019,-25,10,25,-10,0,0,UD,M
10/1/2022,Joaquim Silva,Jesse Ronson,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,488,0,0,11,1,0,0,96,45,26,12,7,83,39,22,11,6,1,0,0.469,No Takedown Attempted,0.578,0.267,0.156,0.064,0.03,0.47,0,0.172,0.086,0.047,0.055,0.026,13,6,-13,-6,0,1,KO/TKO,M
10/1/2022,Krzysztof Jotko,Brendan Allen,F2,MW,Apex,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257,0,0,93,1,1,144,26,3,3,0,0,16,3,1,1,1,0,0,0.115,No Takedown Attempted,1,0,0,0.017,0.002,0.188,1,0.008,0.008,0.008,0.011,0.002,10,0,-10,0,1,0,RNC,M
10/1/2022,Guido Cannetti,Randy Costa ,F1,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,64,1,1,9,0,0,0,13,8,1,3,4,7,2,0,2,0,0,0,0.615,1,0.125,0.375,0.5,0.009,0.005,0.286,No Takedown Attempted,0,0.016,0,0.005,0.001,6,6,-6,-6,1,0,RNC,M
9/17/2022,Cory Sandhagen,Song Yadong ,F1,BW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1200,14,1,227,2,2,99,259,94,62,17,15,224,54,36,13,5,0,0,0.363,0.071,0.66,0.181,0.16,0.173,0.063,0.241,1,0.281,0.102,0.039,0.149,0.036,35,40,-35,-40,1,0,KO/TKO(Doc),M
9/17/2022,Chidi Njokuani,Gregory Rodrigues,F2,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,100,3,1,74,68,44,13,28,3,102,48,34,13,1,0,1,0.647,No Takedown Attempted,0.295,0.636,0.068,0.045,0.029,0.471,0.333,0.266,0.102,0.008,0.068,0.032,-34,-4,34,4,0,1,KO/TKO,M
9/17/2022,Andre Fili,Bill Algeo,F1,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,900,3,1,258,3,0,7,151,59,48,6,5,246,81,38,17,26,0,0,0.391,0.333,0.814,0.102,0.085,0.101,0.039,0.329,0,0.297,0.133,0.203,0.164,0.054,-95,-22,95,22,0,0,SD,M
9/17/2022,Joe Pyfer,Alen Amedovski,F1,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,235,0,0,3,0,0,0,45,14,12,1,1,30,11,4,2,5,1,0,0.311,No Takedown Attempted,0.857,0.071,0.071,0.03,0.009,0.367,No Takedown Attempted,0.031,0.016,0.039,0.02,0.007,15,3,-15,-3,0,1,KO/TKO,M
9/17/2022,Tanner Boser,Rordrigo Nascimento,F2,HW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,900,0,0,58,7,3,481,220,62,40,13,9,149,36,32,4,0,0,0,0.282,No Takedown Attempted,0.645,0.21,0.145,0.147,0.041,0.242,0.429,0.25,0.031,0,0.099,0.024,71,26,-71,-26,0,0,SD,M
9/17/2022,Anthony Hernandez,Marc Barriault,F1,MW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,713,14,8,525,0,0,25,84,39,31,8,0,62,25,16,9,0,0,0,0.464,0.571,0.795,0.205,0,0.056,0.026,0.403,No Takedown Attempted,0.125,0.07,0,0.041,0.017,22,14,-22,-14,1,0,Arm Triangle,M
9/17/2022,Damon Jackson,Pat Sabatini,F1,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69,1,1,32,1,0,0,27,11,11,0,0,3,1,1,0,0,0,0,0.407,1,1,0,0,0.018,0.007,0.333,0,0.008,0,0,0.002,0.001,24,10,-24,-10,0,1,KO/TKO,M
9/17/2022,Trevin Giles,Louis Cosce,F1,WW,Apex,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,5,2,129,1,1,216,66,25,10,2,13,49,10,5,3,2,0,0,0.379,0.4,0.4,0.08,0.52,0.044,0.017,0.204,1,0.039,0.023,0.016,0.033,0.007,17,15,-17,-15,0,0,UD,M
9/17/2022,Trey Ogden,Daniel Zellhuber,F1,LW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,9,1,38,0,0,0,169,71,22,7,42,178,52,19,21,12,0,0,0.42,0.111,0.31,0.099,0.592,0.113,0.047,0.292,No Takedown Attempted,0.148,0.164,0.094,0.119,0.035,-9,19,9,-19,0,0,UD,M
9/17/2022,Tony Gravely,Javid Basharat,F2,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,900,13,2,103,4,2,193,119,33,17,2,14,177,80,50,24,6,0,0,0.277,0.154,0.515,0.061,0.424,0.079,0.022,0.452,0.5,0.391,0.188,0.047,0.118,0.053,-58,-47,58,47,0,0,UD,M
9/17/2022,Nikolas Motta,Cameron VanCamp,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,229,0,0,5,0,0,0,45,24,22,1,1,40,15,7,4,4,1,0,0.533,No Takedown Attempted,0.917,0.042,0.042,0.03,0.016,0.375,No Takedown Attempted,0.055,0.031,0.031,0.027,0.01,5,9,-5,-9,0,1,KO/TKO,M
9/10/2022,Nick Diaz,Tony Ferguson,F1,WW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1072,0,0,0,3,1,8,217,101,71,21,9,172,80,23,23,34,0,0,0.465,No Takedown Attempted,0.703,0.208,0.089,0.145,0.067,0.465,0.333,0.18,0.18,0.266,0.115,0.053,45,21,-45,-21,1,0,Guillotine,M
9/10/2022,Khamzat Chimaev,Kevin Holland,F1,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,133,5,2,116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No Strikes Landed,No Strikes Landed,No Strikes Landed,0.001,0,No Strikes Landed,No Takedown Attempted,0,0,0,0,0,2,0,-2,0,1,0,D'Arce Choke,M
9/10/2022,Li Jingliang,Daniel Rodriguez,F2,WW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,900,1,1,2,0,0,0,175,78,25,23,30,186,88,54,17,17,0,0,0.446,1,0.321,0.295,0.385,0.117,0.052,0.473,No Takedown Attempted,0.422,0.133,0.133,0.124,0.059,-11,-10,11,10,0,0,SD,M
9/10/2022,Johnny Walker,Ion Cutelaba,F1,LHW,Apex,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,217,1,1,130,1,1,122,21,3,3,0,0,23,3,2,0,1,0,0,0.143,1,1,0,0,0.014,0.002,0.13,1,0.016,0,0.008,0.015,0.002,-2,0,2,0,1,0,RNC,M
9/10/2022,Hakeem Dawodu,Julian Erosa,F2,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,900,0,0,12,6,2,262,163,74,43,18,13,257,92,60,28,4,0,0,0.454,No Takedown Attempted,0.581,0.243,0.176,0.109,0.049,0.358,0.333,0.469,0.219,0.031,0.171,0.061,-94,-18,94,18,0,0,UD,M
9/10/2022,Jailton Almeida,Anton Turkalj,F1,LHW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,267,3,3,254,0,0,0,31,17,17,0,0,19,1,0,0,1,0,0,0.548,1,1,0,0,0.021,0.011,0.053,No Takedown Attempted,0,0,0.008,0.013,0.001,12,16,-12,-16,1,0,RNC,M
9/10/2022,Denis Tiuliulin,Jamie Pickett,F1,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,592,1,0,59,5,0,35,178,73,53,19,1,114,60,44,13,3,2,0,0.41,0,0.726,0.26,0.014,0.119,0.049,0.526,0,0.344,0.102,0.023,0.076,0.04,64,13,-64,-13,0,1,KO/TKO,M
9/10/2022,Jake Collier,Chris Barnett,F2,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,444,2,1,86,0,0,67,107,51,40,10,1,132,54,48,1,5,1,0,0.477,0.5,0.784,0.196,0.02,0.071,0.034,0.409,No Takedown Attempted,0.375,0.008,0.039,0.088,0.036,-25,-3,25,3,0,1,KO/TKO,M
9/10/2022,C. Anheliger,Alatengheili,F2,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,0,0,0,2,2,83,163,39,25,8,6,148,49,30,6,13,0,0,0.239,No Takedown Attempted,0.641,0.205,0.154,0.109,0.026,0.331,1,0.234,0.047,0.102,0.099,0.033,15,-10,-15,10,0,0,UD,M
9/10/2022,Darian Weeks,Yohann Lainesse,F2,WW,Apex,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,900,9,1,109,2,0,17,113,44,14,10,20,67,23,10,5,8,0,0,0.389,0.111,0.318,0.227,0.455,0.075,0.029,0.343,0,0.078,0.039,0.063,0.045,0.015,46,21,-46,-21,0,0,SD,M
9/3/2022,Ciryl Gane,Tai Tuivasa,F1,HW,Paris,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,863,1,0,1,0,0,4,168,110,64,30,16,29,29,17,4,8,1,1,0.655,0,0.582,0.273,0.145,0.112,0.073,1,No Takedown Attempted,0.133,0.031,0.063,0.019,0.019,139,81,-139,-81,0,1,KO/TKO,M
9/3/2022,Robert Whittaker,Marvin Vettori,F1,MW,Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,900,1,1,12,1,0,28,166,74,49,6,19,121,33,15,7,11,0,0,0.446,1,0.662,0.081,0.257,0.111,0.049,0.273,0,0.117,0.055,0.086,0.081,0.022,45,41,-45,-41,0,0,UD,M
9/3/2022,Nassourdine Imavov,Joaquin Buckley,F1,MW,Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,7,2,236,3,0,29,142,51,40,9,2,183,46,27,8,11,0,0,0.359,0.286,0.784,0.176,0.039,0.095,0.034,0.251,0,0.211,0.063,0.086,0.122,0.031,-41,5,41,-5,0,0,UD,M
9/3/2022,Alessio Di Chirico,Roman Kopylov,F2,MW,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,669,4,0,62,0,0,1,131,39,29,6,4,129,59,37,12,10,0,1,0.298,0,0.744,0.154,0.103,0.087,0.026,0.457,No Takedown Attempted,0.289,0.094,0.078,0.086,0.039,2,-20,-2,20,0,1,KO/TKO,M
9/3/2022,W. Gomis,J. Errens,F1,FW,Paris,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,5,3,484,2,0,14,121,32,14,10,8,64,20,10,8,2,0,0,0.264,0.6,0.438,0.313,0.25,0.081,0.021,0.313,0,0.078,0.063,0.016,0.043,0.013,57,12,-57,-12,0,0,UD,M
9/3/2022,Charles Jourdain,Nathaniel Wood,F2,FW,Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,900,2,1,24,8,5,270,232,86,56,29,1,234,97,61,14,22,0,0,0.371,0.5,0.651,0.337,0.012,0.155,0.057,0.415,0.625,0.477,0.109,0.172,0.156,0.065,-2,-11,2,11,0,0,UD,M
9/3/2022,A. Magomedov,Dustin Stoltzfus,F1,MW,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19,0,0,2,0,0,0,7,7,6,1,0,0,0,0,0,0,1,0,1,No Takedown Attempted,0.857,0.143,0,0.005,0.005,No Strikes Landed,No Takedown Attempted,0,0,0,0,0,7,7,-7,-7,0,1,KO/TKO,M
9/3/2022,J. Makdessi,Nasrat Haqparast,F2,LW,Paris,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,900,0,0,0,3,2,35,196,73,26,18,29,181,64,41,19,4,0,1,0.372,No Takedown Attempted,0.356,0.247,0.397,0.131,0.049,0.354,0.667,0.32,0.148,0.031,0.121,0.043,15,9,-15,-9,0,0,UD,M
9/3/2022,Fares Ziam,M. Figlak,F1,LW,Paris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,900,7,3,408,5,1,95,162,60,34,13,13,126,28,13,9,6,0,0,0.37,0.429,0.567,0.217,0.217,0.108,0.04,0.222,0.2,0.102,0.07,0.047,0.084,0.019,36,32,-36,-32,0,0,UD,M
9/3/2022,Benoit Saint Denis,G. Miranda,F1,LW,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,316,1,1,197,3,1,20,110,42,35,5,2,53,20,13,7,0,3,0,0.382,1,0.833,0.119,0.048,0.073,0.028,0.377,0.333,0.102,0.055,0,0.035,0.013,57,22,-57,-22,0,1,KO/TKO,M
9/3/2022,K. Taha,C. Quinonez,F2,BW,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,195,0,0,0,0,0,2,27,6,5,1,0,47,19,17,0,2,0,0,0.222,No Takedown Attempted,0.833,0.167,0,0.018,0.004,0.404,No Takedown Attempted,0.133,0,0.016,0.031,0.013,-20,-13,20,13,0,1,KO/TKO,M
9/3/2022,Stephanie Egger,A. Perez,F1,FW,Paris,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,594,7,2,419,3,1,93,64,15,9,3,3,61,16,7,9,0,0,0,0.234,0.286,0.6,0.2,0.2,0.043,0.01,0.262,0.333,0.055,0.07,0,0.041,0.011,3,-1,-3,1,1,0,RNC,M
8/20/2022,Kamaru Usman,Leon Edwards,F2,WW,Salt Lake,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1444,12,5,636,5,1,175,247,83,61,17,5,85,55,20,22,13,0,1,0.336,0.417,0.735,0.205,0.06,0.165,0.055,0.647,0.2,0.156,0.172,0.102,0.057,0.037,162,28,-162,-28,0,1,KO/TKO,M
8/20/2022,Paulo Costa,Luke Rockhold,F1,MW,Salt Lake,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,2,2,328,4,1,47,137,73,37,33,3,78,51,23,23,5,0,0,0.533,1,0.507,0.452,0.041,0.091,0.049,0.654,0.25,0.18,0.18,0.039,0.052,0.034,59,22,-59,-22,0,0,UD,M
8/20/2022,Jose Aldo ,Merab Dvalishvili,F2,BW,Salt Lake,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,900,16,0,306,0,0,0,92,38,11,21,6,230,57,20,10,27,0,0,0.413,0,0.289,0.553,0.158,0.061,0.025,0.248,No Takedown Attempted,0.156,0.078,0.211,0.153,0.038,-138,-19,138,19,0,0,UD,M
8/20/2022,Tyson Pedro,Harry Hunsucker,F1,LHW,Salt Lake,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,65,0,0,4,0,0,0,11,6,5,1,0,4,2,0,0,2,1,0,0.545,No Takedown Attempted,0.833,0.167,0,0.007,0.004,0.5,No Takedown Attempted,0,0,0.016,0.003,0.001,7,4,-7,-4,0,1,KO/TKO,M
